species,decimallongitude,decimallatitude
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.5,41.36700058
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.5,41.36700058
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.43299866,41.40000153
Canis,-71.44999695,41.43299866
Canis,-71.5,41.36700058
Canis,-71.5,41.36700058
Canis,-71.5,41.38299942
Canis,-71.5,41.33300018
Canis,-71.44999695,41.45000076
Canis,-71.4416667,41.4422222
Canis,-71.45,41.45
Canis,-71.57639,41.43806
Canis,-71.450274,41.457483
Canis,-71.452361,41.415268
Canis,-71.4484024,41.47449875
Canis,-71.51360321,41.37789917
Canis,-71.44979858,41.44900131
Canis,-71.480096,41.360062
Canis,-71.504353,41.402486
Canis,-71.454234,41.341455
Canis,-71.533896,41.377076
Canis,-71.533896,41.377076
Canis,-71.533896,41.377076
Canis,-71.449309,41.473251
Canis,-71.449309,41.473251
Canis,-71.533896,41.377076
Canis,-71.530897,41.378886
Canis,-71.452596,41.455036
Canis,-71.533896,41.377076
Canis,-71.533896,41.377076
Canis,-71.449309,41.473251
Canis,-71.39211273,41.78244019
Canis,-71.39211273,41.78244019
Canis,-71.35399628,41.7519989
Canis,-71.35399628,41.7519989
Canis,-71.37789154,41.83229828
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.38931274,41.77645874
Canis,-71.38931274,41.77645874
Canis,-71.35399628,41.7519989
Canis,-71.35399628,41.7519989
Canis,-71.37789154,41.83229828
Canis,-71.37789154,41.83229828
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.388237,41.81710815
Canis,-71.38931274,41.77645874
Canis,-71.38931274,41.77645874
Canis,-71.38999939,41.79999924
Canis,-71.37000275,41.84000015
Canis,-71.38999939,41.79999924
Canis,-71.34999847,41.70000076
Canis,-71.37999725,41.81999969
Canis,-71.36667,41.4
Canis,-71.383885,41.4056
Canis,-71.38333,41.4
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.3667,41.3333
Canis,-71.66862,41.32187
Canis,-71.61964,41.31295
Canis,-71.66888,41.33441
Canis,-71.681,41.3548
Canis,-71.6692,41.3553
Canis,-71.6423,41.3499
Canis,-71.62077,41.32529
Canis,-71.62247,41.3424
Canis,-71.65488,41.33344
Canis,-71.66652,41.33514
Canis,-71.6601,41.3513
Canis,-71.63127,41.34
Canis,-71.66469,41.32151
Canis,-71.66405,41.32475
Canis,-71.6266,41.3491
Canis,-71.6611,41.35
Canis,-71.66437,41.31752
Canis,-71.6617,41.3549
Canis,-71.6554,41.35
Canis,-71.662,41.3549
Canis,-71.62573,41.32232
Canis,-71.65833333,41.3215
Canis,-71.65833333,41.3215
Canis,-71.65833333,41.3215
Canis,-71.65833333,41.3215
Canis,-71.65833333,41.3215
Canis,-71.69808331,41.3147
Canis,-71.69808331,41.3147
Canis,-71.69808331,41.3147
Canis,-71.69808331,41.3147
Canis,-71.69808331,41.3147
Canis,-71.69808331,41.3147
Canis,-71.69808331,41.3147
Canis,-71.69808331,41.3147
Canis,-71.65000153,41.36999893
Canis,-71.62999725,41.36000061
Canis,-71.65000153,41.36999893
Canis,-71.62999725,41.36000061
Canis,-71.62999725,41.36000061
Canis,-71.63999939,41.36999893
Canis,-71.63999939,41.36999893
Canis,-71.63999939,41.36999893
Canis,-71.62999725,41.36000061
Canis,-71.65000153,41.36999893
Canis,-71.65000153,41.36999893
Canis,-71.62999725,41.36000061
Canis,-71.61306,41.37139
Canis,-71.70889,41.33556
Canis,-71.614652,41.369227
Canis,-71.605897,41.375668
Canis,-71.67046019,41.39946459
Canis,-71.3667,41.6333
Canis,-71.40931702,41.6207428
Canis,-71.40931702,41.6207428
Canis,-71.40931702,41.6207428
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.41132355,41.62131119
Canis,-71.40000153,41.59999847
Canis,-71.40000153,41.63999939
Canis,-71.40000153,41.61000061
Canis,-71.34999847,41.61999893
Canis,-71.40000153,41.61000061
Canis,-71.40000153,41.61000061
Canis,-71.34999847,41.61999893
Canis,-71.37000275,41.65999985
Canis,-71.36000061,41.59000015
Canis,-71.40000153,41.61000061
Canis,-71.36000061,41.59000015
Canis,-71.36000061,41.59000015
Canis,-71.36000061,41.59000015
Canis,-71.36000061,41.59000015
Canis,-71.40000153,41.63999939
Canis,-71.40000153,41.61000061
Canis,-71.37000275,41.65999985
Canis,-71.40000153,41.63999939
Canis,-71.34999847,41.61999893
Canis,-71.37000275,41.65999985
Canis,-71.40000153,41.61000061
Canis,-71.36000061,41.59000015
Canis,-71.34999847,41.61999893
Canis,-71.34999847,41.61999893
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.38300323,41.59999847
Canis,-71.4063,41.434
Canis,-71.41667,41.4
Canis,-71.416667,41.416667
Canis,-71.416667,41.4
Canis,-71.416667,41.416667
Canis,-71.416667,41.416667
Canis,-71.416667,41.4
Canis,-71.416667,41.4
Canis,-71.416667,41.416667
Canis,-71.416667,41.416667
Canis,-71.416667,41.4
Canis,-71.41667,41.4
Canis,-71.41667,41.4
Canis,-71.41667,41.41667
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.40000153
Canis,-71.41699982,41.41699982
Canis,-71.4167,41.4
Canis,-71.42053,41.36374
Canis,-71.42167,41.35468
Canis,-71.41905,41.36264
Canis,-71.41905,41.36264
Canis,-71.41768,41.35548
Canis,-71.42177,41.37068
Canis,-71.41538,41.32712
Canis,-71.41878,41.3275
Canis,-71.41645,41.34039
Canis,-71.4164,41.3508
Canis,-71.42029,41.36116
Canis,-71.411528,41.329458
Canis,-71.416667,41.366667
Canis,-71.41153,41.32946
Canis,-71.41667,41.36667
Canis,-71.41667,41.36667
Canis,-71.41667,41.36667
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.41083333,41.354
Canis,-71.421,41.35333333
Canis,-71.421,41.35333333
Canis,-71.421,41.35333333
Canis,-71.421,41.35333333
Canis,-71.421,41.35333333
Canis,-71.421,41.35333333
Canis,-71.41716667,41.37633333
Canis,-71.41716667,41.37633333
Canis,-71.41716667,41.37633333
Canis,-71.41716667,41.37633333
Canis,-71.41716667,41.37633333
Canis,-71.40961666,41.34093332
Canis,-71.40961666,41.34093332
Canis,-71.40825001,41.32814999
Canis,-71.40825001,41.32814999
Canis,-71.40513334,41.33193334
Canis,-71.40513334,41.33193334
Canis,-71.40513334,41.33193334
Canis,-71.40513334,41.33193334
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.36700058
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.41699982,41.38299942
Canis,-71.45571,41.32732
Canis,-71.4548,41.32779
Canis,-71.44804,41.3289
Canis,-71.45811,41.33081
Canis,-71.458108,41.33081
Canis,-71.458108,41.33081
Canis,-71.45811,41.33081
Canis,-71.45811,41.33081
Canis,-71.45811,41.33081
Canis,-71.45811,41.33081
Canis,-71.45811,41.33081
Canis,-71.53757,41.32529
Canis,-71.54451,41.32684
Canis,-71.50294,41.32457
Canis,-71.50606,41.32662
Canis,-71.51304,41.32869
Canis,-71.54896,41.32447
Canis,-71.50628,41.319
Canis,-71.51889,41.32073
Canis,-71.5228,41.32135
Canis,-71.54108,41.32329
Canis,-71.51393,41.32901
Canis,-71.51577,41.32432
Canis,-71.52156,41.3246
Canis,-71.52154,41.31719
Canis,-71.54946,41.32118
Canis,-71.5267,41.32378
Canis,-71.50939,41.32092
Canis,-71.53659,41.31907
Canis,-71.55216,41.32592
Canis,-71.5401,41.31773
Canis,-71.52362,41.32102
Canis,-71.50111,41.32791
Canis,-71.50226,41.31883
Canis,-71.55334,41.32006
Canis,-71.50395,41.32516
Canis,-71.51529,41.32957
Canis,-71.51953,41.3255
Canis,-71.51458,41.32381
Canis,-71.51368,41.32346
Canis,-71.4993,41.3182
Canis,-71.49836,41.33012
Canis,-71.49014,41.31927
Canis,-71.48847,41.31902
Canis,-71.53716,41.32641
Canis,-71.52758,41.33051
Canis,-71.53623,41.31671
Canis,-71.49804,41.32778
Canis,-71.53649,41.31895
Canis,-71.52275,41.3229
Canis,-71.49714,41.31935
Canis,-71.49943,41.32709
Canis,-71.49489,41.31934
Canis,-71.49804,41.32778
Canis,-71.48,41.33
Canis,-71.55,41.33
Canis,-71.54666667,41.32616667
Canis,-71.54666667,41.32616667
Canis,-71.54666667,41.32616667
Canis,-71.54666667,41.32616667
Canis,-71.54666667,41.32616667
Canis,-71.54666667,41.32616667
Canis,-71.5075,41.31783333
Canis,-71.5075,41.31783333
Canis,-71.5075,41.31783333
Canis,-71.37313,41.38798
Canis,-71.37158,41.35912
Canis,-71.36494,41.34314
Canis,-71.3555,41.3503
Canis,-71.3649,41.3594
Canis,-71.3665,41.35
Canis,-71.4,41.38333
Canis,-71.38333,41.4
Canis,-71.366667,41.4
Canis,-71.4,41.383333
Canis,-71.383885,41.4056
Canis,-71.383333,41.4
Canis,-71.366667,41.4
Canis,-71.383333,41.4
Canis,-71.3842,41.39586
Canis,-71.36667,41.4
Canis,-71.4,41.38333
Canis,-71.38389,41.4056
Canis,-71.4,41.38333
Canis,-71.3842,41.39586
Canis,-71.4,41.38333
Canis,-71.36667,41.4
Canis,-71.4,41.38333
Canis,-71.4,41.38333
Canis,-71.4,41.38333
Canis,-71.39645001,41.34659999
Canis,-71.39645001,41.34659999
Canis,-71.39645001,41.34659999
Canis,-71.39645001,41.34659999
Canis,-71.39645001,41.34659999
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.38299942
Canis,-71.40000153,41.40000153
Canis,-71.40000153,41.38299942
